# Adapted from ids-cdp.txt at https://github.com/cjkvi/cjkvi-ids (commit 86b4d16)
# Copyright (c) 2014-2018 CJKVI Database
# Based on CHISE IDS Database
U+9809	頉	^⿰&CDP-8960;頁$
U+98E0	飠	^⿱人&CDP-8C42;$
U+98FE	飾	^⿰飠&CDP-8DB3;$	^⿰𩙿&CDP-8DB3;$
U+9970	饰	^⿰饣&CDP-8DB3;$
U+99AC	馬	^⿹&CDP-896A;灬$
U+9A6C	马	^⿹&CDP-8A77;一$
U+9AA8	骨	^⿱&CDP-89A9;月$	^⿱&CDP-8A4F;⺼$	^⿱&CDP-8A4F;月$
U+9AD9	髙	^⿳亠&CDP-89CC;冋$
U+9B0C	鬌	^⿱髟&CDP-8CA9;$
U+9B1B	鬛	^⿳髟龱&CDP-8D46;$
U+9B32	鬲	^⿳一口⿵冂&CDP-89C4;$
U+9BBA	鮺	^⿸&CDP-8CCC;魚$
U+9BC8	鯈	^⿰&CDP-8B7A;⿱夂魚$	^⿰&CDP-8B7A;⿱攵魚$
U+9C16	鰖	^⿰魚&CDP-8CA9;$
U+9CE5	鳥	^⿹&CDP-8CBB;灬$
U+9CEC	鳬	^⿹&CDP-8CBB;几$
U+9D56	鵖	^⿰&CDP-8B7C;鳥$
U+9DC7	鷇	^⿰⿱&CDP-8D44;鳥殳$
U+9DF0	鷰	^⿳廿&CDP-8D76;鳥$
U+9E1F	鸟	^⿹&CDP-8964;一$
U+9E7D	鹽	^⿱&CDP-8CF8;皿$
U+9E7F	鹿	^⿸&CDP-8D56;比$
U+9EA5	麥	^⿳&CDP-8DE9;人夕$
U+9EC3	黃	^⿱廿&CDP-8CE6;$	^⿳廿&CDP-8D5E;八$
U+9ECD	黍	^⿱禾&CDP-8D71;$
U+9ECE	黎	^⿱𥝢&CDP-8D71;$
U+9ED1	黑	^⿱&CDP-88D4;灬$
U+9ED9	黙	^⿱⿰&CDP-88D4;犬灬$
U+9F09	鼉	^⿱&CDP-8DAE;黽$
U+9F0D	鼍	^⿱&CDP-8DAE;黾$
U+9F0E	鼎	^⿶&CDP-89EE;目$
U+9F20	鼠	^⿱臼&CDP-8D46;$
U+9F4A	齊	^⿱&CDP-8DEB;&CDP-89C6;$
U+9F50	齐	^⿱文&CDP-8BF5;$
U+9F8D	龍	^⿰𦚏&CDP-89B0;$
U+9F9F	龟	^⿱𠂊&CDP-8BE8;$
U+342A	㐪	^⿱亠&CDP-88B8;$
U+3452	㑒	^⿱亼&CDP-89F4;$
U+34AB	㒫	^⿱&CDP-88B9;儿$
U+34B3	㒳	^⿻&CDP-8A44;𠓜$
U+34BC	㒼	^⿱廿&CDP-8C62;$
U+34D8	㓘	^⿵几⿳一&CDP-8B5E;王$
U+352E	㔮	^⿰&CDP-8BD3;能$
U+3691	㚑	^⿱&CDP-8BAB;大$
U+370C	㜌	^⿰⿱&CDP-8D44;女殳$
U+3772	㝲	^⿱宀⿰爿⿱&CDP-8D60;帚$
U+3791	㞑	^⿸尸&CDP-85A9;$
U+382C	㠬	^⿱&CDP-8CFA;夫$
U+3863	㡣	^⿰帝&CDP-89B0;$
U+386C	㡬	^⿹&CDP-8BA4;&CDP-8B6C;$
U+3895	㢕	^⿸广&CDP-8DB5;$
U+389F	㢟	^⿺廴&CDP-8960;$
U+38A4	㢤	^⿹⿶弋十&CDP-8B6C;$
U+38B3	㢳	^⿰弓&CDP-8D55;$
U+38B4	㢴	^⿹弓⿴囗&CDP-89D5;$
U+38C7	㣇	^⿳彑&CDP-89A6;巾$
U+38CE	㣎	^⿱&CDP-8BC4;彡$
U+3924	㤤	^⿰忄&CDP-89E7;$
U+3951	㥑	^⿱&CDP-8CD4;心$
U+39B1	㦱	^⿹&CDP-8866;土$
U+39B2	㦲	^⿹𢦏&CDP-8B6C;$
U+39DB	㧛	^⿱⿰〢&CDP-89BC;手$
U+39FF	㧿	^⿰扌&CDP-8BB0;$
U+3A0A	㨊	^⿰扌&CDP-8CA9;$
U+3A17	㨗	^⿰扌⿳⺊&CDP-8BAB;龰$
U+3AAF	㪯	^⿱文&CDP-8BF1;$
U+3AE6	㫦	^⿰&CDP-8B7A;𣅈$	^⿰&CDP-8B7A;⿱攵日$
U+3B5A	㭚	^⿰木&CDP-8D55;$
U+3BF1	㯱	^⿱⿳&CDP-8DDD;冖缶木$
U+3BFA	㯺	^⿱&CDP-8D50;木$
U+3BFB	㯻	^⿱⿳&CDP-8DDD;冖豕木$	^⿳⿱&CDP-8DDD;冖豕朩$
U+3C06	㰆	^⿳&CDP-8DDD;冖棐$
U+3C13	㰓	^⿰木⿱&CDP-8CC9;貝$
U+3C3E	㰾	^⿰&CDP-8CE0;欠$
U+3C89	㲉	^⿰⿱&CDP-8D44;卵殳$
U+3CE4	㳤	^⿰氵&CDP-8846;$
U+3CFA	㳺	^⿲氵扌&CDP-8C55;$
U+3D1D	㴝	^⿱利&CDP-8D71;$
U+3D6E	㵮	^⿰氵⿳大廿&CDP-8745;$
U+3DB3	㶳	^⿱&CDP-8BC6;火$
U+3DD0	㷐	^⿰火&CDP-8DB4;$
U+3DE4	㷤	^⿰⿱&CDP-8D44;火殳$
U+3DFC	㷼	^⿳廿&CDP-8D76;火$
U+3E03	㸃	^⿱⿰&CDP-88D4;占灬$
U+3E11	㸑	^⿱⿶&CDP-8B64;同焚$
U+3E89	㺉	^⿰⿱&CDP-8D44;犬殳$
U+3EC0	㻀	^⿰𤣩&CDP-89E7;$
U+3EDC	㻜	^⿰𤣩&CDP-8BB0;$
U+3EDF	㻟	^⿰𤣩&CDP-8CA9;$
U+3EE3	㻣	^⿰𤣩⿱&CDP-88C8;𠤭$
U+3F02	㼂	^⿰⿶&CDP-8B64;&CDP-8BC2;玉$
U+3F49	㽉	^⿱&CDP-8D50;瓦$
U+3FC8	㿈	^⿸疒&CDP-8DB5;$
U+400B	䀋	^⿱⿰土&CDP-8CF9;皿$
U+4067	䁧	^⿰目&CDP-8BD3;$
U+41D6	䇖	^⿱𥫗&CDP-8DC9;$
U+4343	䍃	^⿱&CDP-88F0;缶$	^⿱&CDP-8B5E;缶$
U+434D	䍍	^⿰⿱&CDP-8D44;缶殳$
U+43AF	䎯	^⿰耒&CDP-8BD3;$
U+43D1	䏑	^⿱&CDP-88F0;肉$	^⿱&CDP-8B5E;肉$
U+43EE	䏮	^⿰月⿱力&CDP-89AE;$
U+4421	䐡	^⿱&CDP-8DEB;肉$
U+4428	䐨	^⿰⿱&CDP-8D44;月殳$
U+4453	䑓	^⿳&CDP-88C8;冖至$
U+4528	䔨	^⿱艹&CDP-8DB5;$
U+4584	䖄	^⿱艹⿰&CDP-8BD3;焦$
U+459D	䖝	^⿱丿&CDP-8853;$
U+45BA	䖺	^⿰&CDP-8B7A;𧈸$	^⿰&CDP-8B7A;⿱攵虫$
U+4617	䘗	^⿲彳&CDP-8DD1;亍$
U+462E	䘮	^⿱&CDP-8D5B;&CDP-8CC6;$
U+4643	䙃	^⿰衤&CDP-8CA9;$
U+46BB	䚻	^⿱&CDP-8B5E;言$	^⿱&CDP-88F0;言$
U+46D3	䛓	^⿱⿰〢&CDP-89BC;言$
U+46D5	䛕	^⿰訁&CDP-89E7;$
U+46FC	䛼	^⿰訁&CDP-8DB4;$
U+473F	䜿	^⿱&CDP-8CC9;豆$
U+4749	䝉	^⿳&CDP-85F0;冖豕$
U+4774	䝴	^⿳&CDP-8DDD;冖貝$
U+4822	䠢	^⿱&CDP-8D60;足$
U+48E8	䣨	^⿰酉&CDP-8AF0;$
U+491C	䤜	^⿰釒&CDP-8AF0;$
U+493B	䤻	^⿰釒&CDP-8CA9;$
U+4984	䦄	^⿰钅⿱&CDP-8BD0;𧘇$
U+49ED	䧭	^⿰阝⿱⿴&CDP-8CC8;𠂭心$
U+4AC0	䫀	^⿰&CDP-8B7C;頁$
U+4B49	䭉	^⿰飠&CDP-8CA9;$
U+4B89	䮉	^⿰馬&CDP-8D55;$
U+4BDD	䯝	^⿰骨&CDP-8CA9;$
U+4BE7	䯧	^⿱&CDP-8C4D;冋$
U+4C8A	䲊	^⿲魚卩&CDP-8CA9;$
U+4D21	䴡	^⿸严⿱&CDP-88B4;比$
U+F901	更	^⿱一&CDP-89E7;$
U+F90A	金	^⿱人&CDP-8DE3;$
U+F914	樂	^⿱&CDP-8BF4;木$
U+F92C	郎	^⿰&CDP-8C42;阝$
U+F933	盧	^⿸虍&CDP-8CF4;$
U+F940	鹿	^⿸&CDP-8D56;比$
U+F95C	樂	^⿱&CDP-8BF4;木$
U+F961	率	^⿱⿻玄&CDP-89AE;十$
U+F963	北	^⿰&CDP-8BC5;匕$
U+F967	不	^⿱一&CDP-8665;$
U+F96A	索	^⿱&CDP-8D52;糸$
U+F971	辰	^⿸厂⿱二&CDP-8CC6;$
U+F977	亮	^⿱&CDP-8C4D;儿$
U+F978	兩	^⿱一&CDP-8C62;$
U+F97A	梁	^⿱&CDP-8DBC;木$
U+F983	旅	^⿰方&CDP-8D55;$
U+F989	黎	^⿱𥝢&CDP-8D71;$
U+F9A8	令	^⿱亼&CDP-8A60;$
U+F9BF	樂	^⿱&CDP-8BF4;木$
U+F9C4	龍	^⿰𦚏&CDP-89B0;$
U+F9C7	劉	^⿰&CDP-8D69;刂$
U+F9CD	留	^⿱&CDP-8C69;田$
U+F9DB	率	^⿱⿻玄&CDP-89AE;十$
U+F9E9	里	^⿱&CDP-8BD9;一$
U+F9F6	臨	^⿰臣&CDP-8CFD;$
U+F9F7	立	^⿱&CDP-8BAE;一$
U+F9FB	炙	^⿱&CDP-8B5E;火$
U+FA01	度	^⿸广&CDP-8C46;$
U+FA1E	羽	^⿰⿹𠃌&CDP-89A6;⿹𠃌&CDP-89A6;$
U+FA2F	隷	^⿰&CDP-8C6A;隶$
U+FA32	免	^⿱刀&CDP-8BCB;$
U+FA37	嘆	^⿰口&CDP-8BD3;$
U+FA47	漢	^⿰氵&CDP-8BD3;$
U+FA64	賓	^⿱&CDP-8D74;貝$
U+FA68	難	^⿰&CDP-8BD3;隹$
U+FA70	並	^⿱䒑&CDP-8D6B;$
U+FA7E	奄	^⿱大&CDP-8BE8;$
U+FA92	朗	^⿰&CDP-8C42;月$
U+FA93	望	^⿱&CDP-8C47;𡈼$
U+FA9E	爵	^⿳爫罒⿰&CDP-8B7C;寸$
U+FAA6	益	^⿱&CDP-8CF0;皿$
U+FAA8	直	^⿱十&CDP-8BA5;$
U+FAAC	窱	^⿱穴⿰&CDP-8B7A;⿱夂朩$
U+FAAF	絛	^⿰&CDP-8B7A;⿱夂糸$
U+FAD5	𥉉	^⿲目&CDP-8B7A;⿱夂朩$
U+2001C	𠀜	^⿳一&CDP-89BB;一$
U+2002A	𠀪	^⿱&CDP-8B72;丶$
U+2002B	𠀫	^⿱&CDP-8B72;丿$
U+20045	𠁅	^⿸&CDP-88BC;匆$
U+20055	𠁕	^⿳&CDP-8DDD;冖亞$
U+2006C	𠁬	^⿱卝⿲𠃍丨&CDP-86E8;$
U+2006E	𠁮	^⿱⿲人人人&CDP-87C2;$
U+20072	𠁲	^⿰&CDP-87E2;井$
U+20081	𠂁	^⿴&CDP-89C6;丶$
U+20094	𠂔	^⿹&CDP-87C2;丿$
U+2009C	𠂜	^⿱丿&CDP-88B1;$
U+200A1	𠂡	^⿵几&CDP-8BF1;$
U+200A2	𠂢	^⿸𠂆&CDP-8C66;$
U+200A9	𠂩	^⿰&CDP-8CAC;&CDP-8CAC;$
U+200AF	𠂯	^⿱丿⿻卄&CDP-8BF1;$
U+200B5	𠂵	^⿲丿⿱土&CDP-8BF1;丨$
U+200B6	𠂶	^⿹&CDP-89DF;⿰一丿$
U+200BD	𠂽	^⿳甶一&CDP-8CC6;$
U+200C8	𠃈	^⿰&CDP-8CE4;⿱⿱屮兀⿰⿱屮兀⿱屮兀$
U+200E0	𠃠	^⿻&CDP-8BAB;⺀$
U+200E4	𠃤	^⿱&CDP-8CAC;𫶧$
U+200E8	𠃨	^⿹⺄&CDP-88C6;$
U+200EB	𠃫	^⿱&CDP-88E1;𠃌$
U+2010A	𠄊	^⿰⿳&CDP-857B;日丂乞$
U+2010B	𠄋	^⿰⿳&CDP-855E;日丂乞$
U+20118	𠄘	^⿲㇇⿻了二&CDP-85BF;$
U+2011B	𠄛	^⿰予⿱⿵&CDP-8BD6;&CDP-89A6;巾$
U+20123	𠄣	^⿳一&CDP-87EC;一$
U+20132	𠄲	^⿱五&CDP-8BE8;$
U+20137	𠄷	^⿱⿲？？？&CDP-89C6;$
U+20142	𠅂	^⿱亠&CDP-865D;$
U+20146	𠅆	^⿱亠⿰𠂈&CDP-8DEA;$
U+2014A	𠅊	^⿱亠&CDP-875C;$
U+20151	𠅑	^⿳亠⿹&CDP-8A60;丿大$
U+20155	𠅕	^⿱交&CDP-8CC6;$
U+20158	𠅘	^⿱⿳亠&CDP-89CC;冖丁$
U+20159	𠅙	^⿱⿳亠&CDP-89CC;冖儿$
U+2015D	𠅝	^⿱&CDP-8C4D;子$
U+20162	𠅢	^⿱⿳亠&CDP-89CC;冖乇$
U+2016D	𠅭	^⿳亠&CDP-8D76;几$
U+20174	𠅴	^⿳亠⿰&CDP-8B7C;卂土$
U+20178	𠅸	^⿱&CDP-8C4D;老$
U+2017F	𠅿	^⿳&CDP-8C4D;二目$
U+20180	𠆀	^⿱&CDP-8C4D;⿳一口十$
U+20188	𠆈	^⿱&CDP-8DEB;⿵冂女$
U+20189	𠆉	^⿱𠫓&CDP-856A;$
U+2018A	𠆊	^⿱&CDP-8C4D;亞$
U+20191	𠆑	^⿱亠⿳&CDP-8553;一八$
U+20192	𠆒	^⿱&CDP-8C4D;音$
U+20197	𠆗	^⿱&CDP-8DEB;合$
U+20198	𠆘	^⿱&CDP-8BEC;⿳㕣一𧘇$
U+2019C	𠆜	^⿱&CDP-8DEB;妻$
U+201A0	𠆠	^⿳亠⿶&CDP-8B64;同⿱𦣻灬$
U+201AD	𠆭	^⿳亼一&CDP-8660;$
U+201C9	𠇉	^⿰&CDP-8B7A;久$
U+201CA	𠇊	^⿰亻&CDP-8C66;$
U+201E5	𠇥	^⿰&CDP-8B7A;文$
U+201EA	𠇪	^⿰亻⿱𠂉&CDP-8BF1;$
U+201EB	𠇫	^⿰亻⿱人&CDP-8BF1;$
U+20227	𠈧	^⿰亻⿱&CDP-8DDF;又$
U+20234	𠈴	^⿰亻&CDP-8CCE;$
U+20240	𠉀	^⿰&CDP-8B7A;⿱&CDP-8BC8;天$
U+20245	𠉅	^⿰亻⿱&CDP-85D3;刀$
U+20252	𠉒	^⿱从&CDP-8BE8;$
U+20253	𠉓	^⿱人&CDP-884C;$
U+20259	𠉙	^⿱亼&CDP-86A1;$
U+20297	𠊗	^⿰亻⿱&CDP-8B62;又$
U+202B8	𠊸	^⿰亻⿳&CDP-8BAB;冖火$
U+202D3	𠋓	^⿱尒&CDP-87C1;$
U+202D7	𠋗	^⿰亻&CDP-8558;$
U+202DB	𠋛	^⿰&CDP-8B7A;⿱攴月$
U+202F0	𠋰	^⿰亻⿹𢦏&CDP-8CB5;$
U+202F8	𠋸	^⿰亻⿱&CDP-8CFA;木$
U+20306	𠌆	^⿱全&CDP-87FE;$
U+20319	𠌙	^⿰&CDP-8B7A;革$
U+2031A	𠌚	^⿰&CDP-8B7A;⿱⿰丿壬&CDP-87C0;$
U+2032A	𠌪	^⿰&CDP-8B7A;⿱攵目$
U+20351	𠍑	^⿰亻⿳艹⿰𠂈&CDP-8C4E;夊$
U+20358	𠍘	^⿱亼&CDP-88A6;$
U+2035E	𠍞	^⿰&CDP-8B7A;⿱攴糸$
U+20369	𠍩	^⿰亻⿳&CDP-8DE0;八&CDP-8BF5;$
U+20376	𠍶	^⿰亻⿱&CDP-88E1;&CDP-8C40;$	^⿰亻⿱𤰔&CDP-8C40;$
U+20383	𠎃	^⿱亼⿻&CDP-8BF1;𠈌$
U+20396	𠎖	^⿰亻⿱⿰夕&CDP-89B3;米$
U+20398	𠎘	^⿱亼&CDP-87FB;$
U+203C8	𠏈	^⿰亻⿱&CDP-8D65;匋$
U+203DE	𠏞	^⿰亻⿹&CDP-867E;貝$
U+203FD	𠏽	^⿰亻⿳廿&CDP-88BA;灬$
U+20403	𠐃	^⿰&CDP-8B7A;⿳攵羽心$
U+20431	𠐱	^⿰⿱&CDP-857B;早人$
U+20442	𠑂	^⿳人止&CDP-88D6;$
U+2044F	𠑏	^⿰亻⿳艹&CDP-8D5B;言$
U+2046B	𠑫	^⿰亻&CDP-857D;$
U+20478	𠑸	^⿱&CDP-87BB;儿$
U+2047C	𠑼	^⿻⿰&CDP-8CBD;&CDP-8C78;儿$
U+2047F	𠑿	^⿱&CDP-884A;兀$
U+20480	𠒀	^⿱&CDP-8A65;儿$
U+20482	𠒂	^⿱⿰&CDP-8CBD;&CDP-8C78;儿$
U+20483	𠒃	^⿱&CDP-8579;儿$
U+20485	𠒅	^⿱&CDP-885B;儿$
U+20487	𠒇	^⿱⿴&CDP-8CC8;丷儿$
U+20488	𠒈	^⿱&CDP-8D52;元$
U+2048E	𠒎	^⿹&CDP-8CBB;儿$
U+20498	𠒘	^⿺克&CDP-8743;$
U+2049E	𠒞	^⿱元&CDP-88E5;$
U+204B4	𠒴	^⿱&CDP-8BF4;元$
U+204F3	𠓳	^⿳入王&CDP-87FE;$
U+20507	𠔇	^⿱八&CDP-865F;$
U+2050E	𠔎	^⿳八人&CDP-8BF1;$
U+20510	𠔐	^⿱⿳一&CDP-89CC;一八$
U+20519	𠔙	^⿳⿵&CDP-8BD6;日一八$
U+2051C	𠔜	^⿶&CDP-8BA8;丨$
U+20525	𠔥	^⿳⿱八一&CDP-88BB;灬$	^⿳䒑&CDP-88BB;灬$
U+20530	𠔰	^⿱厸&CDP-87BD;$
U+20531	𠔱	^⿳&CDP-8556;一八$
U+20542	𠕂	^⿱一&CDP-87F0;$
U+20551	𠕑	^⿵冂&CDP-8BAA;$
U+20552	𠕒	^⿻冂&CDP-8C41;$	^⿻巾&CDP-89AE;$
U+20557	𠕗	^⿳𠂊&CDP-865C;冂$
U+20562	𠕢	^⿵𦉪&CDP-86E4;$
U+2056B	𠕫	^⿵&CDP-8BD6;惢$
U+20581	𠖁	^⿱冖⿺&CDP-8661;寸$
U+20599	𠖙	^⿰&CDP-8C5B;冘$
U+205A3	𠖣	^⿱冖⿰⿱⿱⺊⿴囗&CDP-88C0;土火$
U+205A6	𠖦	^⿱冖⿰⿳弓⿴囗&CDP-88C0;土示$
U+205B5	𠖵	^⿰冫&CDP-87B5;$
U+205C0	𠗀	^⿱&CDP-8679;仒$
U+205C1	𠗁	^⿱&CDP-89E3;仒$
U+205C6	𠗆	^⿰&CDP-8B7A;冬$
U+205CE	𠗎	^⿰&CDP-8855;全$
U+205E9	𠗩	^⿰冫&CDP-8552;$
U+205F1	𠗱	^⿵&CDP-8879;𮍌$
U+20604	𠘄	^⿰冫⿱人⿰&CDP-8C42;攵$
U+20650	𠙐	^⿱&CDP-88BB;冗$
U+20656	𠙖	^⿱⿰冫&CDP-896A;几$
U+20658	𠙘	^⿵几⿱⺌&CDP-87B6;$
U+2065A	𠙚	^⿸&CDP-88BC;処$
U+2065B	𠙛	^⿳&CDP-8BAB;𤣲几$
U+2065D	𠙝	^⿱⿰丩&CDP-8BC3;几$
U+20667	𠙧	^⿱⿲&CDP-8CAC;白&CDP-8C78;几$
U+2068F	𠚏	^⿶凵&CDP-8856;$
U+20696	𠚖	^⿶&CDP-87B3;王$
U+2069C	𠚜	^⿶&CDP-87B2;舀$
U+2069E	𠚞	^⿶&CDP-885B;𭶰$
U+2069F	𠚟	^⿱⿳丿&CDP-8DDD;冖⿱⿰夕&CDP-88D5;𠙼$
U+206A1	𠚡	^⿶&CDP-867A;舀$
U+206F2	𠛲	^⿰⿳亼&CDP-88AC;一刂$
U+206FD	𠛽	^⿰⿱&CDP-8BF1;口刀$
U+20726	𠜦	^⿱刀&CDP-8C6C;$
U+2072B	𠜫	^⿰&CDP-87BE;刂$
U+20748	𠝈	^⿱&CDP-8C69;𠂡$
U+20777	𠝷	^⿹&CDP-8CBB;分$
U+20791	𠞑	^⿰⿱文&CDP-8DE3;刂$
U+20792	𠞒	^⿰⿱𡗜&CDP-8BE8;刂$
U+207F1	𠟱	^⿰⿳&CDP-8551;田一刂$
U+20813	𠠓	^⿰⿱炏&CDP-8D71;刂$
U+20845	𠡅	^⿰&CDP-87B0;力$
U+20884	𠢄	^⿰⿱䒑&CDP-88BA;力$
U+2088A	𠢊	^⿳&CDP-8CD4;八力$
U+20892	𠢒	^⿰⿱&CDP-8CAF;比力$
U+20898	𠢘	^⿳&CDP-8CD4;大力$
U+208A8	𠢨	^⿳&CDP-8CD4;火力$
U+208B0	𠢰	^⿰⿳𠂊𫩏&CDP-8DBF;力$
U+208BE	𠢾	^⿰⿱&CDP-88E1;韭力$
U+208CF	𠣏	^⿹勹&CDP-8960;$
U+20916	𠤖	^⿱北&CDP-8BF1;$
U+2091B	𠤛	^⿱匕⿻&CDP-88A1;一$
U+2091E	𠤞	^⿱旨&CDP-87BC;$
U+20923	𠤣	^⿳⿵&CDP-8BD6;㐅冖北$
U+2092B	𠤫	^⿱⿶&CDP-8B64;&CDP-8DE1;北$
U+20936	𠤶	^⿷匚⿰⿻丶&CDP-8BF1;㇞$
U+2093A	𠤺	^⿷匚&CDP-8664;$
U+2095B	𠥛	^⿷匚⿳⿱丷&CDP-8663;口&CDP-8662;$
U+20972	𠥲	^⿷匸&CDP-88AD;$
U+20982	𠦂	^⿻十&CDP-89AE;$
U+20999	𠦙	^⿳十&CDP-8BAB;&CDP-85C0;$
U+2099A	𠦚	^⿻⿱丿&CDP-8BF1;𠠴$
U+2099F	𠦟	^⿱&CDP-88E1;凵$
U+209A4	𠦤	^⿱𫩏&CDP-8BD9;$
U+209A8	𠦨	^⿱⿰⿱𠂊屮&CDP-8DC9;十$
U+209AC	𠦬	^⿱丿&CDP-88A6;$
U+209AE	𠦮	^⿱&CDP-8DBF;夲$
U+209B1	𠦱	^⿰&CDP-88E1;吏$
U+209B4	𠦴	^⿻&CDP-8BF1;⿰世世$
U+209B5	𠦵	^⿱&CDP-857A;仐$
U+209B6	𠦶	^⿱廿&CDP-855C;$
U+209B8	𠦸	^⿱&CDP-855B;十$
U+209D8	𠧘	^⿸⿱⺊&CDP-88E2;又$
U+209F2	𠧲	^⿱⺊&CDP-8BDC;$
U+209F3	𠧳	^⿱占⿲&CDP-89A6;丨&CDP-89A6;$
U+209F9	𠧹	^⿱占&CDP-85F8;$
U+209FA	𠧺	^⿰⿱⺊⿴囗&CDP-8BF1;夊$
U+209FB	𠧻	^⿱⿱⺊日⿲&CDP-89A6;丨&CDP-89A6;$
U+20A1D	𠨝	^⿰⿱&CDP-8CAC;心卩$
U+20A26	𠨦	^⿰⿱&CDP-8CD4;几却$
U+20A28	𠨨	^⿱⿶&CDP-8BA8;⿱丿同㔾$
U+20A2D	𠨭	^⿸厂&CDP-8BF1;$
U+20A30	𠨰	^⿸厂&CDP-87C9;$
U+20A37	𠨷	^⿸厂⿱一⿻&CDP-87C8;⺄$
U+20A38	𠨸	^⿸厂&CDP-8C66;$
U+20A40	𠩀	^⿸厂&CDP-88C6;$
U+20A44	𠩄	^⿸厂⿰&CDP-8BEA;亇$
U+20A4C	𠩌	^⿸厂⿴囗&CDP-89D5;$
U+20A5F	𠩟	^⿸厂&CDP-8D5B;$
U+20A64	𠩤	^⿸厂&CDP-8CED;$
U+20A73	𠩳	^⿸厂⿸⿱⺊&CDP-88E2;⿱一巳$
U+20A7F	𠩿	^⿸厂&CDP-87C5;$
U+20A95	𠪕	^⿳一丷⿻⿻厂&CDP-89BB;&CDP-8C78;$
U+20AA8	𠪨	^⿸厂&CDP-8DC3;$
U+20AAC	𠪬	^⿸厂⿰&CDP-8C5B;攴$
U+20AB1	𠪱	^⿸厤&CDP-8962;$
U+20AB3	𠪳	^⿸厂⿱&CDP-86EA;⿴𦥑ℓ$
U+20AB9	𠪹	^⿸厂⿳&CDP-88DD;冖瓦$
U+20ADA	𠫚	^⿱厶&CDP-8BF1;$
U+20AE9	𠫩	^⿱厶&CDP-87AF;$
U+20AEA	𠫪	^⿱厶&CDP-8872;$
U+20AF9	𠫹	^⿱厸&CDP-8BD9;$
U+20AFA	𠫺	^⿱厶&CDP-87AE;$
U+20AFC	𠫼	^⿱厽&CDP-89C6;$
U+20B0A	𠬊	^⿰⿱厶&CDP-885E;参$
U+20B1C	𠬜	^⿰又&CDP-88B5;$
U+20B23	𠬣	^⿹&CDP-8BBF;又$
U+20B24	𠬤	^⿱又&CDP-8BF1;$
U+20B26	𠬦	^⿵&CDP-8BD6;又$
U+20B2B	𠬫	^⿰乜&CDP-8C79;$
U+20B34	𠬴	^⿱&CDP-85A7;三$
U+20B35	𠬵	^⿰⿹&CDP-8A64;丿又$
U+20B36	𠬶	^⿳&CDP-8BAB;冖又$
U+20B37	𠬷	^⿸⿱一&CDP-89B3;又$
U+20B3C	𠬼	^⿻&CDP-8BF1;⿰千又$
U+20B4A	𠭊	^⿰&CDP-8CE4;⿱彐又$
U+20B4C	𠭌	^⿱叒&CDP-87AD;$
U+20B57	𠭗	^⿰⿸⿱⺊&CDP-88E2;⿱一井又$
U+20B5D	𠭝	^⿸&CDP-87AC;反$
U+20B5F	𠭟	^⿳&CDP-8B5E;⿱冖幺又$
U+20B6D	𠭭	^⿱⿴𦥑&CDP-8BC2;又$
U+20B73	𠭳	^⿱䒑⿲⿱屮&CDP-89A6;丨⿱又二$
U+20B76	𠭶	^⿱丷⿸厂⿳&CDP-88B4;乛友$
U+20B7B	𠭻	^⿻&CDP-85C8;月$	^⿱&CDP-85C8;用$
U+20B81	𠮁	^⿰𣏂⿱&CDP-8DDF;又$
U+20B88	𠮈	^⿰⿸⿱丶&CDP-88E2;⿳七八𥃦又$
U+20B8E	𠮎	^⿱&CDP-85AB;𠬞$
U+20B95	𠮕	^⿳&CDP-8CD4;䖵又$
U+20BA0	𠮠	^⿱口&CDP-8B6C;$
U+20BB8	𠮸	^⿹⺄&CDP-8BAA;$
U+20BBA	𠮺	^⿰口&CDP-866E;$
U+20BBC	𠮼	^⿰口&CDP-8773;$
U+20BC1	𠯁	^⿱口&CDP-8961;$
U+20BF6	𠯶	^⿹&CDP-886B;口$
U+20C06	𠰆	^⿰口⿱&CDP-89E3;乙$
U+20C07	𠰇	^⿱口&CDP-8770;$
U+20C1C	𠰜	^⿰口&CDP-85CE;$
U+20C1F	𠰟	^⿹⿱彐&CDP-8BBF;口$
U+20C21	𠰡	^⿳口宀&CDP-8BBF;$
U+20C63	𠱣	^⿰口&CDP-8DB8;$
U+20C66	𠱦	^⿱&CDP-8C76;口$
U+20C69	𠱩	^⿵&CDP-876F;𠮛$
U+20CDC	𠳜	^⿰口⿸丰&CDP-8DEA;$
U+20CE7	𠳧	^⿰口&CDP-89B0;$
U+20D03	𠴃	^⿰口&CDP-856F;$
U+20D05	𠴅	^⿳二&CDP-8977;口$
U+20D2F	𠴯	^⿰口⿱&CDP-8856;一$
U+20DAD	𠶭	^⿰口⿱&CDP-876D;女$
U+20DB5	𠶵	^⿳口⿲⿱丨&CDP-8DC9;丨一八$
U+20DD4	𠷔	^⿱&CDP-857A;亾$
U+20DD9	𠷙	^⿰口&CDP-88FD;$
U+20DEB	𠷫	^⿱&CDP-88D9;𧘇$
U+20DF2	𠷲	^⿰口⿱&CDP-8BAB;吋$
U+20E1D	𠸝	^⿰口⿳⺊&CDP-8BAB;龰$
U+20E82	𠺂	^⿰口⿱大&CDP-8CE5;$
U+20ECF	𠻏	^⿰口⿹𢦏&CDP-8CB5;$
U+20F0D	𠼍	^⿲口⿱白&CDP-8B6C;攵$
